Date,BPM,RestingBPM,sleep_duration,sleep_efficiency,sleep_start_time,sleep_end_time,minutes_after_wakeup,minutes_asleep,minutes_awake,minutes_to_fall_asleep,time_in_bed,deep_sleep,rem_sleep,wake_sleep,light_sleep,Calories,Distance,Steps,LightActiveMinutes,ModerateActiveMinutes,VeryActiveMinutes,SedentaryMinutes,MaxAltitude,demographicVO2Max,BELOW_DEFAULT_ZONE_1,IN_DEFAULT_ZONE_1,IN_DEFAULT_ZONE_2,IN_DEFAULT_ZONE_3,ExerciseDate,ExerciseActivityName,ExerciseActiveDuration,ExerciseAverageHeartRate,ExerciseCalories,ExerciseDuration,ExerciseElevationGain,ExerciseSteps,ExerciseSedentaryMinutes,ExerciseLightMinutes,ExerciseFairlyActiveMinutes,ExerciseVeryActiveMinutes,ExerciseOutOfRangeMaxHR,ExerciseOutOfRangeMinHR,ExerciseOutOfRangeMinutes,ExerciseFatBurnMaxHR,ExerciseFatBurnMinHR,ExerciseFatBurnMinutes,ExerciseCardioMaxHR,ExerciseCardioMinHR,ExerciseCardioMinutes,ExercisePeakMaxHR,ExercisePeakMinHR,ExercisePeakMinutes,Speed,Pace,ExerciseDistance,runVO2Max,overall_score,composition_score,revitalization_score,duration_score,deep_sleep_in_minutes,resting_heart_rate,restlessness,Year,Month,Day,Hour,Minute,day_of_week,SleepDay,SleepHour,SleepMinute,exercise,sleep_before_12,next_day_calories,next_day_active_minutes,next_day_steps,next_day_exercise,next_day_rhr,calories_goal_met,active_minutes_goal_met,step_goal_met,sleep_ge_seven_hours
2019-06-23 00:00:00,70.24006926054186,48.111793518066406,6.55,93.0,2019-06-23 02:34:30,2019-06-23T09:07:30.000,0.0,357.0,36.0,0.0,6.55,28.0,64.0,36.0,265.0,3177.729999999991,883250,9309,96.0,0.0,0.0,1440.0,10,49.78938,1156.0,18.0,42.0,6.0,2019-06-23 18:00:55,Run,2197000.0,153.0,556.0,1.0119444444444445,153.999344,5678.0,0.0,0.0,0.0,37.0,96.0,30.0,0.0,135.0,96.0,3.0,164.0,135.0,26.0,220.0,164.0,7.0,6.256649248975877,575.3878564615508,3.797714,47.57196,,,,,,,,2019,6,23,0,0,Sunday,23.0,2.0,34.0,1,0,2957.7699999999872,0.0,10500.0,1.0,48.14621543884277,0,0,1,0
2019-06-24 00:00:00,56.77633889376646,48.14621543884277,6.683333333333334,96.0,2019-06-24 00:03:30,2019-06-24T06:44:30.000,0.0,359.0,42.0,0.0,6.683333333333334,79.0,89.0,42.0,191.0,2957.7699999999872,796000,10500,66.0,0.0,0.0,1440.0,10,49.77910000000001,1132.0,47.0,0.0,0.0,2019-06-24 22:23:51,Sport,3019000.0,87.0,347.0,0.8386111111111111,0.0,3412.0,0.0,25.0,8.0,18.0,96.0,30.0,33.0,135.0,96.0,15.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2019,6,24,0,0,Monday,24.0,0.0,3.0,1,0,2957.7699999999872,0.0,10500.0,0.0,48.14621543884277,0,0,1,0
2019-06-24 00:00:00,56.77633889376646,48.14621543884277,6.683333333333334,96.0,2019-06-24 00:03:30,2019-06-24T06:44:30.000,0.0,359.0,42.0,0.0,6.683333333333334,79.0,89.0,42.0,191.0,2957.7699999999872,796000,10500,66.0,0.0,0.0,1440.0,10,49.77910000000001,1132.0,47.0,0.0,0.0,2019-06-24 23:14:10,Walk,1075000.0,107.0,155.0,0.2986111111111111,30.0,1399.0,1.0,1.0,1.0,14.0,96.0,30.0,1.0,135.0,96.0,15.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2019,6,24,0,0,Monday,24.0,0.0,3.0,0,0,2865.2699999999877,0.0,5464.0,0.0,47.65454578399658,0,0,0,0
2019-06-25 00:00:00,65.9064016639704,47.65454578399658,7.05,93.0,2019-06-24 23:52:30,2019-06-25T06:55:30.000,9.0,378.0,45.0,0.0,7.05,69.0,65.0,45.0,244.0,2865.2699999999877,387980,5464,106.0,0.0,0.0,1440.0,10,49.9258,1178.0,30.0,24.0,0.0,2019-06-25 21:44:56,Walk,1126000.0,93.0,158.0,0.31277777777777777,30.0,1531.0,0.0,1.0,3.0,15.0,96.0,30.0,7.0,135.0,96.0,12.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2019,6,25,0,0,Tuesday,24.0,23.0,52.0,0,1,2865.2699999999877,0.0,5464.0,1.0,47.65454578399658,0,0,0,1
2019-06-25 00:00:00,65.9064016639704,47.65454578399658,7.05,93.0,2019-06-24 23:52:30,2019-06-25T06:55:30.000,9.0,378.0,45.0,0.0,7.05,69.0,65.0,45.0,244.0,2865.2699999999877,387980,5464,106.0,0.0,0.0,1440.0,10,49.9258,1178.0,30.0,24.0,0.0,2019-06-25 22:09:45,Weights,2051000.0,138.0,449.0,0.605,25.0,1117.0,0.0,0.0,1.0,34.0,96.0,30.0,0.0,135.0,96.0,12.0,164.0,135.0,23.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2019,6,25,0,0,Tuesday,24.0,23.0,52.0,1,1,2865.2699999999877,0.0,5464.0,0.0,47.65454578399658,0,0,0,1
2019-06-25 00:00:00,65.9064016639704,47.65454578399658,7.05,93.0,2019-06-24 23:52:30,2019-06-25T06:55:30.000,9.0,378.0,45.0,0.0,7.05,69.0,65.0,45.0,244.0,2865.2699999999877,387980,5464,106.0,0.0,0.0,1440.0,10,49.9258,1178.0,30.0,24.0,0.0,2019-06-25 22:42:57,Walk,1331000.0,111.0,179.0,0.36972222222222223,40.0,1656.0,2.0,3.0,3.0,14.0,96.0,30.0,12.0,135.0,96.0,7.0,164.0,135.0,2.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2019,6,25,0,0,Tuesday,24.0,23.0,52.0,0,1,2843.139999999986,0.0,6780.0,1.0,46.86052227020264,0,0,0,1
2019-06-26 00:00:00,60.900647722524035,46.86052227020264,7.2333333333333325,96.0,2019-06-25 23:36:00,2019-06-26T06:50:00.000,5.0,395.0,39.0,0.0,7.233333333333333,85.0,89.0,39.0,221.0,2843.139999999986,499570,6780,167.0,0.0,0.0,1440.0,10,50.16271,1264.0,28.0,13.0,0.0,2019-06-26 22:09:18,Weights,2032000.0,125.0,371.0,0.565,25.0,745.0,1.0,0.0,4.0,28.0,96.0,30.0,4.0,135.0,96.0,18.0,164.0,135.0,12.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2019,6,26,0,0,Wednesday,25.0,23.0,36.0,1,1,2843.139999999986,0.0,6780.0,0.0,46.86052227020264,0,0,0,1
2019-06-26 00:00:00,60.900647722524035,46.86052227020264,7.2333333333333325,96.0,2019-06-25 23:36:00,2019-06-26T06:50:00.000,5.0,395.0,39.0,0.0,7.233333333333333,85.0,89.0,39.0,221.0,2843.139999999986,499570,6780,167.0,0.0,0.0,1440.0,10,50.16271,1264.0,28.0,13.0,0.0,2019-06-26 22:40:46,Walk,921000.0,106.0,148.0,0.25583333333333336,50.0,1336.0,0.0,1.0,2.0,12.0,96.0,30.0,9.0,135.0,96.0,4.0,164.0,135.0,3.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2019,6,26,0,0,Wednesday,25.0,23.0,36.0,0,1,2460.4999999999923,0.0,5060.0,0.0,45.8923511505127,0,0,0,1
2019-06-27 00:00:00,52.5363748458693,45.8923511505127,5.85,98.0,2019-06-27 00:54:30,2019-06-27T06:45:30.000,1.0,322.0,29.0,0.0,5.85,56.0,65.0,29.0,201.0,2460.4999999999923,383520,5060,119.0,0.0,0.0,1440.0,10,50.451130000000006,1362.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,6,27,0,0,Thursday,27.0,0.0,54.0,0,0,2321.6299999999883,0.0,1732.0,0.0,45.84601974487305,0,0,0,0
2019-06-28 00:00:00,52.97306183052285,45.84601974487305,6.833333333333332,94.0,2019-06-27 23:53:00,2019-06-28T06:43:30.000,0.0,363.0,47.0,0.0,6.833333333333333,84.0,83.0,47.0,196.0,2321.6299999999883,130980,1732,115.0,0.0,0.0,1440.0,10,50.46495,1405.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,6,28,0,0,Friday,27.0,23.0,53.0,0,1,3241.0099999999825,0.0,9709.0,0.0,45.30826282501221,1,0,1,0
2019-06-29 00:00:00,51.93148922483113,45.30826282501221,9.483333333333333,93.0,2019-06-29 00:41:00,2019-06-29T10:10:00.000,0.0,498.0,71.0,0.0,9.483333333333333,95.0,123.0,71.0,280.0,3241.0099999999825,735400,9709,112.0,0.0,0.0,1440.0,10,50.625400000000006,1285.0,27.0,0.0,0.0,2019-06-29 22:47:49,Walk,2611000.0,82.0,276.0,0.7252777777777778,20.0,2478.0,1.0,26.0,5.0,11.0,96.0,30.0,36.0,135.0,96.0,8.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2019,6,29,0,0,Saturday,29.0,0.0,41.0,0,0,3219.389999999987,0.0,15406.0,0.0,45.50969886779785,1,0,1,1
2019-06-30 00:00:00,59.09647979139505,45.50969886779785,6.85,96.0,2019-06-30 02:25:30,2019-06-30T09:16:30.000,6.0,379.0,32.0,0.0,6.85,91.0,100.0,32.0,188.0,3219.389999999987,1168060,15406,129.0,0.0,0.0,1440.0,10,50.56530000000001,1232.0,84.0,2.0,0.0,2019-06-30 00:12:17,Walk,2867000.0,82.0,316.0,0.7963888888888889,0.0,3148.0,4.0,9.0,15.0,19.0,96.0,30.0,44.0,135.0,96.0,4.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2019,6,30,0,0,Sunday,30.0,2.0,25.0,0,0,3219.389999999987,0.0,15406.0,0.0,45.50969886779785,1,0,1,0
2019-06-30 00:00:00,59.09647979139505,45.50969886779785,6.85,96.0,2019-06-30 02:25:30,2019-06-30T09:16:30.000,6.0,379.0,32.0,0.0,6.85,91.0,100.0,32.0,188.0,3219.389999999987,1168060,15406,129.0,0.0,0.0,1440.0,10,50.56530000000001,1232.0,84.0,2.0,0.0,2019-06-30 17:37:35,Walk,922000.0,97.0,127.0,0.2561111111111111,40.0,1242.0,0.0,1.0,3.0,11.0,96.0,30.0,6.0,135.0,96.0,9.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2019,6,30,0,0,Sunday,30.0,2.0,25.0,0,0,3219.389999999987,0.0,15406.0,1.0,45.50969886779785,1,0,1,0
2019-06-30 00:00:00,59.09647979139505,45.50969886779785,6.85,96.0,2019-06-30 02:25:30,2019-06-30T09:16:30.000,6.0,379.0,32.0,0.0,6.85,91.0,100.0,32.0,188.0,3219.389999999987,1168060,15406,129.0,0.0,0.0,1440.0,10,50.56530000000001,1232.0,84.0,2.0,0.0,2019-06-30 17:52:57,Sport,2150000.0,104.0,337.0,0.5972222222222222,0.0,2819.0,0.0,2.0,6.0,28.0,96.0,30.0,9.0,135.0,96.0,26.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2019,6,30,0,0,Sunday,30.0,2.0,25.0,1,0,3219.389999999987,0.0,15406.0,0.0,45.50969886779785,1,0,1,0
2019-06-30 00:00:00,59.09647979139505,45.50969886779785,6.85,96.0,2019-06-30 02:25:30,2019-06-30T09:16:30.000,6.0,379.0,32.0,0.0,6.85,91.0,100.0,32.0,188.0,3219.389999999987,1168060,15406,129.0,0.0,0.0,1440.0,10,50.56530000000001,1232.0,84.0,2.0,0.0,2019-06-30 18:34:45,Walk,1946000.0,105.0,310.0,0.5405555555555556,30.0,2865.0,1.0,1.0,1.0,29.0,96.0,30.0,8.0,135.0,96.0,25.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2019,6,30,0,0,Sunday,30.0,2.0,25.0,0,0,3219.389999999987,0.0,15406.0,0.0,45.50969886779785,1,0,1,0
2019-06-30 00:00:00,59.09647979139505,45.50969886779785,6.85,96.0,2019-06-30 02:25:30,2019-06-30T09:16:30.000,6.0,379.0,32.0,0.0,6.85,91.0,100.0,32.0,188.0,3219.389999999987,1168060,15406,129.0,0.0,0.0,1440.0,10,50.56530000000001,1232.0,84.0,2.0,0.0,2019-06-30 20:04:20,Walk,768000.0,106.0,116.0,0.21333333333333335,0.0,1037.0,0.0,0.0,1.0,11.0,96.0,30.0,2.0,135.0,96.0,11.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2019,6,30,0,0,Sunday,30.0,2.0,25.0,0,0,2915.4099999999876,0.0,5499.0,1.0,46.13676357269287,0,0,0,0
2019-07-01 00:00:00,64.15832083958021,46.13676357269287,6.9,96.0,2019-06-30 23:50:00,2019-07-01T06:44:00.000,0.0,376.0,38.0,0.0,6.9,92.0,82.0,38.0,202.0,2915.4099999999876,392090,5499,99.0,0.0,0.0,1440.0,20,50.37820000000001,1315.0,29.0,13.0,5.0,2019-07-01 21:05:23,Weights,3151000.0,121.0,500.0,0.8761111111111111,17.001312,953.0,10.0,15.0,0.0,27.0,96.0,30.0,15.0,135.0,96.0,19.0,164.0,135.0,13.0,220.0,164.0,5.0,0.0,0.0,0.0,,,,,,,,,2019,7,1,0,0,Monday,30.0,23.0,50.0,1,1,2540.2099999999873,0.0,4898.0,0.0,45.47567939758301,0,0,0,0
2019-07-02 00:00:00,54.130556129832534,45.47567939758301,6.8,97.0,2019-07-01 23:51:30,2019-07-02T06:39:30.000,0.0,377.0,31.0,0.0,6.8,57.0,91.0,31.0,229.0,2540.2099999999873,373320,4898,124.0,0.0,0.0,1440.0,10,50.57545,1360.0,15.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7,2,0,0,Tuesday,1.0,23.0,51.0,0,1,2853.159999999997,0.0,5575.0,1.0,45.09502220153809,0,0,0,0
2019-07-03 00:00:00,61.52352538393818,45.09502220153809,6.783333333333332,94.0,2019-07-03 00:00:00,2019-07-03T06:47:30.000,1.0,358.0,49.0,0.0,6.783333333333333,94.0,98.0,49.0,166.0,2853.159999999997,399130,5575,115.0,0.0,0.0,1440.0,20,50.689020000000006,1324.0,34.0,7.0,0.0,2019-07-03 21:16:42,Weights,2452000.0,117.0,387.0,0.6816666666666666,28.999344,770.0,1.0,7.0,4.0,28.0,96.0,30.0,11.0,135.0,96.0,23.0,164.0,135.0,7.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2019,7,3,0,0,Wednesday,3.0,0.0,0.0,1,0,2107.829999999961,0.0,813.0,0.0,45.89798927307129,0,0,0,0
2019-07-04 00:00:00,51.05074399084319,45.89798927307129,5.616666666666666,96.0,2019-07-04 02:58:00,2019-07-04T08:35:30.000,0.0,289.0,48.0,0.0,5.616666666666666,80.0,22.0,48.0,187.0,2107.829999999961,61430,813,71.0,0.0,0.0,1440.0,10,50.44945000000001,1165.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7,4,0,0,Thursday,4.0,2.0,58.0,0,0,2784.269999999979,0.0,8737.0,0.0,45.84926700592041,0,0,1,0
2019-07-05 00:00:00,52.82293045514713,45.84926700592041,10.033333333333333,94.0,2019-07-04 23:08:00,2019-07-05T09:10:30.000,0.0,541.0,61.0,0.0,10.033333333333333,72.0,146.0,61.0,323.0,2784.269999999979,662320,8737,113.0,0.0,0.0,1440.0,10,50.46398000000001,1338.0,30.0,0.0,0.0,2019-07-05 15:27:29,Walk,1639000.0,93.0,227.0,0.4552777777777778,10.0,2345.0,0.0,1.0,4.0,22.0,96.0,30.0,13.0,135.0,96.0,14.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2019,7,5,0,0,Friday,4.0,23.0,8.0,0,1,2784.269999999979,0.0,8737.0,0.0,45.84926700592041,0,0,1,1
2019-07-05 00:00:00,52.82293045514713,45.84926700592041,10.033333333333333,94.0,2019-07-04 23:08:00,2019-07-05T09:10:30.000,0.0,541.0,61.0,0.0,10.033333333333333,72.0,146.0,61.0,323.0,2784.269999999979,662320,8737,113.0,0.0,0.0,1440.0,10,50.46398000000001,1338.0,30.0,0.0,0.0,2019-07-05 17:19:16,Walk,2048000.0,82.0,269.0,0.5688888888888889,120.0,2793.0,3.0,3.0,3.0,25.0,96.0,30.0,27.0,135.0,96.0,7.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2019,7,5,0,0,Friday,4.0,23.0,8.0,0,1,3496.7199999999943,0.0,9642.0,1.0,45.82121276855469,1,0,1,1
2019-07-06 00:00:00,70.32577140373749,45.82121276855469,8.166666666666666,96.0,2019-07-05 23:47:00,2019-07-06T07:57:30.000,0.0,432.0,58.0,0.0,8.166666666666666,91.0,68.0,58.0,273.0,3496.7199999999943,690360,9642,111.0,0.0,0.0,1440.0,10,50.47235000000001,1308.0,46.0,33.0,14.0,2019-07-06 15:35:49,Workout,3493000.0,150.0,857.0,0.9705555555555555,11.000656,3290.0,0.0,0.0,0.0,59.0,96.0,30.0,0.0,135.0,96.0,12.0,164.0,135.0,33.0,220.0,164.0,14.0,0.0,0.0,0.0,,,,,,,,,2019,7,6,0,0,Saturday,5.0,23.0,47.0,1,1,3496.7199999999943,0.0,9642.0,0.0,45.82121276855469,1,0,1,1
2019-07-06 00:00:00,70.32577140373749,45.82121276855469,8.166666666666666,96.0,2019-07-05 23:47:00,2019-07-06T07:57:30.000,0.0,432.0,58.0,0.0,8.166666666666666,91.0,68.0,58.0,273.0,3496.7199999999943,690360,9642,111.0,0.0,0.0,1440.0,10,50.47235000000001,1308.0,46.0,33.0,14.0,2019-07-06 16:34:25,Walk,870000.0,125.0,156.0,0.24166666666666667,20.0,1310.0,0.0,1.0,1.0,12.0,96.0,30.0,0.0,135.0,96.0,13.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2019,7,6,0,0,Saturday,5.0,23.0,47.0,0,1,3557.499999999996,0.0,14086.0,0.0,45.80505847930908,1,0,1,1
2019-07-07 00:00:00,67.57578087457954,45.80505847930908,7.65,98.0,2019-07-07 00:48:30,2019-07-07T08:27:30.000,0.0,409.0,50.0,0.0,7.65,72.0,85.0,50.0,252.0,3557.499999999996,1244390,14086,81.0,0.0,0.0,1440.0,10,50.47717,1205.0,56.0,38.0,9.0,2019-07-07 14:19:06,Walk,614000.0,86.0,71.0,0.17055555555555554,0.0,586.0,1.0,2.0,2.0,5.0,96.0,30.0,7.0,135.0,96.0,2.0,164.0,135.0,1.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2019,7,7,0,0,Sunday,7.0,0.0,48.0,0,0,3557.499999999996,0.0,14086.0,1.0,45.80505847930908,1,0,1,1
2019-07-07 00:00:00,67.57578087457954,45.80505847930908,7.65,98.0,2019-07-07 00:48:30,2019-07-07T08:27:30.000,0.0,409.0,50.0,0.0,7.65,72.0,85.0,50.0,252.0,3557.499999999996,1244390,14086,81.0,0.0,0.0,1440.0,10,50.47717,1205.0,56.0,38.0,9.0,2019-07-07 14:29:11,Run,2344000.0,159.0,625.0,0.7747222222222222,65.0,6143.0,1.0,0.0,0.0,38.0,96.0,30.0,0.0,135.0,96.0,1.0,164.0,135.0,25.0,220.0,164.0,13.0,6.1616042662116035,584.2634230408668,4.004664,46.04022000000001,,,,,,,,2019,7,7,0,0,Sunday,7.0,0.0,48.0,1,0,3557.499999999996,0.0,14086.0,0.0,45.80505847930908,1,0,1,1
2019-07-07 00:00:00,67.57578087457954,45.80505847930908,7.65,98.0,2019-07-07 00:48:30,2019-07-07T08:27:30.000,0.0,409.0,50.0,0.0,7.65,72.0,85.0,50.0,252.0,3557.499999999996,1244390,14086,81.0,0.0,0.0,1440.0,10,50.47717,1205.0,56.0,38.0,9.0,2019-07-07 15:27:24,Walk,1843000.0,111.0,308.0,0.5119444444444444,40.0,2731.0,0.0,0.0,3.0,27.0,96.0,30.0,2.0,135.0,96.0,29.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2019,7,7,0,0,Sunday,7.0,0.0,48.0,0,0,2864.0599999999945,0.0,5087.0,0.0,46.30683326721192,0,0,0,1
2019-07-08 00:00:00,62.2911658080519,46.30683326721192,6.833333333333332,93.0,2019-07-07 23:55:00,2019-07-08T06:45:30.000,0.0,362.0,48.0,0.0,6.833333333333333,72.0,63.0,48.0,227.0,2864.0599999999945,366970,5087,96.0,0.0,0.0,1440.0,20,50.327459999999995,1341.0,37.0,9.0,4.0,2019-07-08 11:06:37,Walk,819000.0,106.0,134.0,0.2275,30.0,1354.0,0.0,0.0,2.0,12.0,96.0,30.0,3.0,135.0,96.0,11.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2019,7,8,0,0,Monday,7.0,23.0,55.0,0,1,2864.0599999999945,0.0,5087.0,1.0,46.30683326721192,0,0,0,0
2019-07-08 00:00:00,62.2911658080519,46.30683326721192,6.833333333333332,93.0,2019-07-07 23:55:00,2019-07-08T06:45:30.000,0.0,362.0,48.0,0.0,6.833333333333333,72.0,63.0,48.0,227.0,2864.0599999999945,366970,5087,96.0,0.0,0.0,1440.0,20,50.327459999999995,1341.0,37.0,9.0,4.0,2019-07-08 11:25:04,Weights,1913000.0,130.0,362.0,0.5388888888888889,38.999344,1005.0,0.0,0.0,4.0,27.0,96.0,30.0,2.0,135.0,96.0,17.0,164.0,135.0,8.0,220.0,164.0,4.0,0.0,0.0,0.0,,,,,,,,,2019,7,8,0,0,Monday,7.0,23.0,55.0,1,1,2864.0599999999945,0.0,5087.0,0.0,46.30683326721192,0,0,0,0
2019-07-08 00:00:00,62.2911658080519,46.30683326721192,6.833333333333332,93.0,2019-07-07 23:55:00,2019-07-08T06:45:30.000,0.0,362.0,48.0,0.0,6.833333333333333,72.0,63.0,48.0,227.0,2864.0599999999945,366970,5087,96.0,0.0,0.0,1440.0,20,50.327459999999995,1341.0,37.0,9.0,4.0,2019-07-08 11:52:41,Walk,870000.0,149.0,183.0,0.24166666666666667,21.830709,1363.0,0.0,0.0,1.0,14.0,96.0,30.0,2.0,135.0,96.0,7.0,164.0,135.0,2.0,220.0,164.0,4.0,0.0,0.0,0.0,,,,,,,,,2019,7,8,0,0,Monday,7.0,23.0,55.0,0,1,2451.739999999991,0.0,4503.0,0.0,46.08468246459961,0,0,0,0
2019-07-09 00:00:00,51.73399347361314,46.08468246459961,6.816666666666666,95.0,2019-07-09 00:04:30,2019-07-09T06:53:30.000,9.0,369.0,40.0,0.0,6.816666666666666,95.0,100.0,40.0,174.0,2451.739999999991,340930,4503,109.0,0.0,0.0,1440.0,10,50.39374,1346.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7,9,0,0,Tuesday,9.0,0.0,4.0,0,0,2571.959999999989,0.0,5143.0,0.0,45.956767082214355,0,0,0,0
2019-07-10 00:00:00,52.84700835899692,45.956767082214355,7.183333333333334,95.0,2019-07-09 23:35:00,2019-07-10T06:46:30.000,1.0,398.0,33.0,0.0,7.183333333333334,88.0,125.0,33.0,185.0,2571.959999999989,389620,5143,105.0,0.0,0.0,1440.0,10,50.431909999999995,1357.0,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7,10,0,0,Wednesday,9.0,23.0,35.0,0,1,2312.409999999988,0.0,1599.0,0.0,45.37203598022461,0,0,0,1
2019-07-11 00:00:00,51.843634875153505,45.37203598022461,7.5166666666666675,97.0,2019-07-10 23:16:00,2019-07-11T06:47:00.000,1.0,406.0,45.0,0.0,7.516666666666667,71.0,38.0,45.0,297.0,2312.409999999988,120840,1599,146.0,0.0,0.0,1440.0,20,50.60637000000001,1423.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7,11,0,0,Thursday,10.0,23.0,16.0,0,1,2886.9299999999766,0.0,4418.0,1.0,45.03534412384033,0,0,0,1
2019-07-12 00:00:00,68.06901166125024,45.03534412384033,6.866666666666666,97.0,2019-07-11 23:51:30,2019-07-12T06:44:00.000,0.0,380.0,32.0,0.0,6.866666666666666,78.0,77.0,32.0,225.0,2886.9299999999766,322220,4418,104.0,0.0,0.0,1440.0,10,50.70683,1151.0,19.0,19.0,14.0,2019-07-12 11:33:24,Weights,3291000.0,144.0,742.0,0.9144444444444444,95.0,2988.0,0.0,1.0,2.0,51.0,96.0,30.0,1.0,135.0,96.0,19.0,164.0,135.0,19.0,220.0,164.0,14.0,0.0,0.0,0.0,,,,,,,,,2019,7,12,0,0,Friday,11.0,23.0,51.0,1,1,3708.589999999986,0.0,15699.0,0.0,44.841474533081055,1,0,1,0
2019-07-13 00:00:00,58.242467891009476,44.841474533081055,7.15,95.0,2019-07-13 00:20:30,2019-07-13T07:30:00.000,0.0,385.0,44.0,0.0,7.15,85.0,79.0,44.0,221.0,3708.589999999986,1190300,15699,138.0,0.0,0.0,1440.0,10,50.76467,1128.0,96.0,8.0,0.0,2019-07-13 15:24:21,Walk,768000.0,103.0,122.0,0.21333333333333335,10.0,1182.0,0.0,0.0,3.0,10.0,96.0,30.0,2.0,134.0,96.0,11.0,163.0,134.0,0.0,220.0,163.0,0.0,0.0,0.0,0.0,,,,,,,,,2019,7,13,0,0,Saturday,13.0,0.0,20.0,0,0,3708.589999999986,0.0,15699.0,1.0,44.841474533081055,1,0,1,1
2019-07-13 00:00:00,58.242467891009476,44.841474533081055,7.15,95.0,2019-07-13 00:20:30,2019-07-13T07:30:00.000,0.0,385.0,44.0,0.0,7.15,85.0,79.0,44.0,221.0,3708.589999999986,1190300,15699,138.0,0.0,0.0,1440.0,10,50.76467,1128.0,96.0,8.0,0.0,2019-07-13 15:37:09,Sport,3632000.0,117.0,668.0,1.008888888888889,0.0,5113.0,0.0,0.0,1.0,59.0,96.0,30.0,4.0,134.0,96.0,50.0,163.0,134.0,5.0,220.0,163.0,0.0,0.0,0.0,0.0,,,,,,,,,2019,7,13,0,0,Saturday,13.0,0.0,20.0,1,0,3708.589999999986,0.0,15699.0,0.0,44.841474533081055,1,0,1,1
2019-07-13 00:00:00,58.242467891009476,44.841474533081055,7.15,95.0,2019-07-13 00:20:30,2019-07-13T07:30:00.000,0.0,385.0,44.0,0.0,7.15,85.0,79.0,44.0,221.0,3708.589999999986,1190300,15699,138.0,0.0,0.0,1440.0,10,50.76467,1128.0,96.0,8.0,0.0,2019-07-13 16:37:41,Walk,871000.0,119.0,168.0,0.24194444444444443,20.0,1366.0,0.0,0.0,0.0,14.0,96.0,30.0,0.0,134.0,96.0,10.0,163.0,134.0,3.0,220.0,163.0,0.0,0.0,0.0,0.0,,,,,,,,,2019,7,13,0,0,Saturday,13.0,0.0,20.0,0,0,3708.589999999986,0.0,15699.0,0.0,44.841474533081055,1,0,1,1
2019-07-13 00:00:00,58.242467891009476,44.841474533081055,7.15,95.0,2019-07-13 00:20:30,2019-07-13T07:30:00.000,0.0,385.0,44.0,0.0,7.15,85.0,79.0,44.0,221.0,3708.589999999986,1190300,15699,138.0,0.0,0.0,1440.0,10,50.76467,1128.0,96.0,8.0,0.0,2019-07-13 20:32:20,Walk,614000.0,73.0,69.0,0.17055555555555554,10.0,797.0,1.0,2.0,2.0,5.0,96.0,30.0,10.0,134.0,96.0,0.0,163.0,134.0,0.0,220.0,163.0,0.0,0.0,0.0,0.0,,,,,,,,,2019,7,13,0,0,Saturday,13.0,0.0,20.0,0,0,3708.589999999986,0.0,15699.0,0.0,44.841474533081055,1,0,1,1
